2024-04-O-s0	2024-04-O-s1	2024-04-O-s4	2024-04-O-s8	2024-05-O-s1	2024-05-O-s4	2024-06-O-s1	2024-06-O-s4	2024-06-O-s8	2024-07-O-s1	2024-07-O-s4	2024-07-O-s8	2024-08-O-s1	2024-08-O-s4	2024-09-O-s1	2024-09-O-s4	2024-10-O-s1	2024-11-O-s0	2024-11-O-s1	2024-11-O-s4	2024-11-O-s8	2024-12-O-s1	2025-01-O-s1	2025-02-O-s1	2025-03-O-s1	2025-03-O-s4	2025-03-O-s8	2025-04-O-s4	2025-05-O-s1	2025-05-O-s4	2025-05-O-s8	2025-07-O-s4	2025-10-O-s4	2025-12-O-s4	2025-12-O-s8	2026-01-O-s4	2026-01-O-s8	2026-02-O-s4	2026-02-O-s8	2024-07-I-hm	2024-07-I-mm	2024-07-I-og	2024-09-I-hm	2024-09-I-mm	2024-09-I-og	2024-11-I-hm	2024-11-I-mm	2024-11-I-og	2024-12-I-hm	2024-12-I-mm	2024-12-I-og	2025-01-I-hm	2025-01-I-og	2025-03-I-hm	2025-03-I-mm	2025-04-I-hm	2025-04-I-mm	2025-04-I-og	2025-05-I-hm	2025-05-I-mm	2025-05-I-og	2025-06-I-hm	2025-07-I-hm	2025-10-I-hm	2025-10-I-mm	2025-10-I-og	2025-12-I-hm	2024-06-M-s0	2024-10-M-s4	2024-11-M-s1	2024-11-M-s4	2024-11-M-s8	2025-01-M-s0	2025-02-M-s1	2025-02-M-s8	2025-03-M-s4	2025-04-M-s8	2025-05-M-s4	2025-06-M-s4	2025-07-M-s4	2025-09-M-s0	2025-10-M-s1
Aliishimia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0253660215156515	0	0	0	0	0	0	0	0	0	0	0	0.0273547719267675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218995283796226	0	0	0	0	0.00739930836749955	0	0	0	0	0	0	0	0	0	0	0.0145473699063066	0.0506105492476836	0.0288765450429871	0
Alkalimarinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106661864041147	0.486217410433922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166017183741692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkanindiges	0.00111295102041798	0.00271816881818818	0	0	0	0.00102341732357124	0	0	0	0	0	0	0	0	0	0	4.73837184455569e-05	8.00218163208818e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000409540972032087	0.000212073016354825	0	0	0	0	0	0.000260368446853985	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54582997060703e-05	0.000189304589477485	0	0	0	0	0	0	0.00163845312610841	0.000462829394804088	0	0	0	0	0	4.23404335773906e-05	0.0545322439925849	0.00360031105823268
Allorhodopirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278265079632288	0	0	0	0	0	0	0.00444280025332229	0.0075771898289705	0.00565854938418095	0	0	0.0233953145212433	0	0.0330788713118644	0	0	0.139109931377775	0	0.129114408062881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0155124569776657	0.0267419474838304	0.00507752833759165	0	0	0	0.018768773085747	0	0.0394897286445808	0	0	0	0	0	0	0	0	0.00962380026013006	0.0177085813511199
Altererythrobacter	0.0015767900365583	0	0	0	0	0	0.0062633662499353	0	0	0	0	0.000850312076188623	0	0	0.0185850661225845	0	0.00679428091365867	0.000208274670652798	0.0156293391994281	0.00385246607798517	0.0240059411934677	0	0	0	0	0	0	0.000107234863554058	0.00172470364814982	0.000298182839086697	0	0.00196640765250022	0.00229141050602617	0.00084219594179233	0	0.000695763981482428	0.0024441804938083	0.000488131686252038	0.00061753327064165	0	0	0	0.00931882287172952	0.0100613035333384	0.0184649173490583	0.0575192701755379	0.0204768204375535	0.0662995858174161	0.00359904671440051	0	0.00607599523598841	0	0	0.00262725116205375	0.0064444479568443	0.0605386561418977	0.00830666644232665	0.00306765101569476	0	0	0.00119738587668203	0.00303992265492436	0.00572366145514497	0	0.00143024768812226	0.00514277107797969	0.000601657279396034	0.000107321744268175	0	0.010660665475014	0.00400615632457302	0	0.00112177187401956	0.00169726790080836	0	0.000781079078624385	0.000286975188873248	0	0.00114425840186132	0	0.0243551130299393	0.0159522372792545
Alteromonas	0.00711602148232472	0.0565094045794963	0.0321435158526659	0.0414787540330664	0.00225643841443745	0.003171563996287	0.00682360348263083	0.00612375075668108	0.00076877123248309	0.000254367259559243	0.0101937192338891	0.00874153436693531	0	0.00306985405582117	0.00418088707925609	0.00350259934420866	0.00131615164737331	0.011989061920117	0.00351646995182683	0.0020386435516076	0.00416927926376267	0.000378018444674776	0.000457489604140224	0.000293757056576046	0.000866206003063349	0.000998304066939716	0.00299963049946715	0.00147217740113833	0.000485770796426767	0.00179157611060173	0.000602114998812474	0.00406217625872195	0.000921634255096014	0.00151106201942061	0.0011545199660217	0.00178799035830401	0.0012148247862138	0.00191339641251903	0.000546749970112542	0.00387571565871728	0.00604683831729582	0.00634051742547395	0.0130262467008948	0.0162360495784256	0.0319156820803904	0.00410746414805744	0.00208786285370991	0.00513327080943703	0.0137824969763965	0.0383952989121127	0.0058659578891691	0.00483750391923097	0.00538982880294664	0.0313594329586896	0.00711016632944746	0.0246343906136607	0.0260820679516395	0.0151955935227777	0.051924784122963	0.00145792664537887	0.00261788866823501	0.0281026526193943	0.00316041522330431	0.00850008328041079	0.00734674868815975	0.012565895866558	0.0191149316867443	0.054910109411133	0.000151191958695817	0.00521355583140542	0.0141080694788082	0.016669439225211	0.00847856868547299	0.00144656505939694	0.00103624463320261	0.0017582067357186	0.00105952738467791	0.00821487376849782	0.0156629300317127	0.00679570824451648	0.010454705195369	0.00254428435283242
Altibacter	0.00666735774620207	0.0148569659903968	0.0071265036098911	0.00360546144108465	0.000625939029181107	0.00335823141488755	0.021839917977975	0.00751843837968418	0.00504123854001165	0.00279442518610797	0.0376294921516378	0.0146645290812703	0	0	0.000394246903887625	0	0	0.0259867199297213	0.00978212558881904	0	0.00243998594978467	0	0.0142075499590381	0.00721707160855399	0.0239105975292975	0.0112415975423764	0.0101504147628611	0.000834618747837958	0.00106221862154638	0.000100335019177635	0	0	0.00102686359886952	0.000997083231246603	0.000473688141199241	0.00287430963708817	0.00167093740563623	0.000543818402407743	0.000775588699675211	0.00029613348986045	0.000993069677226034	0.00326880441932606	0.00580850358416316	0.00423040128619781	0.0118503418208197	0	0	0.00251809255364719	0.0111856496549975	0.0443644472377047	0.00322965827187656	0.090673535999538	0.121039321964017	0.0233170060705069	0.0107492723669529	0.128656332061116	0.237091349950143	0.087993808573186	0.0503925014970749	0.0042663675691777	0	0.0428744579171376	0.000885837111903701	0.00543589981591257	0.00881354765742973	0.00665340056327797	0.0093409667246481	0.00153706784787328	0	0.000151670331001549	0.0225581300633875	0.0237951889923828	0.0158959730427981	0.0108020308890268	0.0178318996201001	0.0310704106008835	0.000276044267729013	0	0.000466450542909493	0.00233783589994732	0.00017096942685562	0
Amaricoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040499640125111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0845915847350605	0	0	0	0.00487317998582666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0473023285303428	0
Amorphochlora	0	0.92501753770457	0.194957628254959	0.214026076538032	0	0	0.0088481913555303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05485928888349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063612052635326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044841730605149	0	0
Amphibalanus	0	0.000844431616848447	0.000371910803968652	0	0.0122315874422669	0.0462056098017121	0.00389754490733207	0	0.00176429227210946	0	0.00189755167127926	0.0290401415235377	0.0127722094995761	0.0139711240224244	0.0783869128537082	0.0932937670797532	0.0159668111228568	0	0.064715471152143	0.0864345947278465	0.0196782801944162	0.0143003861942119	0.00832702538307325	0.00769685258380132	0.00816865120032879	0.00200893169784586	0.00538893169900417	0.00197013299244115	0.0217654775882151	0.0235402515950076	0.0240509414303379	0.00224071631932272	0.0206866017117599	8.89636942335764e-05	0.000569810536367754	0.00120064969867611	0.00381635409392091	0.00191354102402567	0.00259701886785184	0.00420231868377756	9.67451368202438e-05	0	0.0110353390437543	0.00207311351607426	0.0125026092760372	0.032887088749699	0.000605863428611596	0.0151040524854549	0.00041656107943784	0	0.00327496166832075	0.00188843790142668	0.000122176147104394	0	0.00509714041797407	0	0.00252978732469994	0.00609796331455392	0	0.0130716453600289	0.013314133552852	0	0.00619045893787668	0.00491026633378673	0.00425894392338312	0.00400646484795077	2.47200109328817e-05	6.45883904720767e-05	0	0.0117419430958976	0.0171657947409057	0.00827235624291081	0	0.0146553678914112	0.0325116752405029	0.00558933053901488	0.0139758300536868	0.00534741842635403	0.000128593359507045	0.00630876629920158	0.0122115908141754	0.0112025290742891
Amphiura	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132117520802036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145643345786048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02621979733414	0	0.0154749504091894	0.00780186838563195	0	0	0.0530173663300842	0.0268269827440965	0.0250471350173085
Amphora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1027054315983	0	0	0	0	0	0	0	0	0	0	0	0	0.0084853908768382	0
Amphritea	0.00301803655817011	0	0	0	0	0	0.00159130047345046	0	0	0	0.00263092229057869	0	0	0	0.0439888092744393	0	0.0492206490938124	0.00413020059452367	0.0314309801777564	0	0	0	0.00436450397736837	0.00241328851981949	0.00622013999135698	0.00539363014502992	0.0196597177652948	0	0	0	0	0	0	0.000626183228149135	0	0	0	0	0	0	0	0	0.00369145959607102	0.0397735751175109	0.0691555718187944	0	0	0.00740368816047559	0	0	0	0	0	0.00269532004871221	0.00551525093706263	0.0111815646249432	0	0	0.00265365876157669	0	0	0.0302314154300063	0	0	0	0.000301437568673474	0	0.000654055361164782	0	0	0	0	0	0	0	0	0	0	0	0	0.000426832139541652	0.000311501491293054
Amylibacter	0.00323862945890076	0.00280940928503305	0.00315282334677634	0.010076647559264	0.0210104831467632	0.017162530909496	0.0160592892828527	0.0108323625570303	0.0168105256017362	0.00200885776450335	0.0116640887484633	0.00263590967887645	0	0.00273032865692227	0.000461303950226708	9.75146943772589e-05	6.44518460978311e-05	0.0234375657449833	0.00619413933678246	0.00177859143890166	0.00254501449120773	0.0500447902679708	0.0317885949375168	0.0246964033463835	0.0502714931145776	0.0530871920058912	0.0415485016681421	0.0587473668162232	0.065227451870779	0.104435984146069	0.0791815893040533	0.00138105914754945	0.000337792551718775	0.00472220500537581	0.00118098782656459	0.0257203928335021	0.015174351656952	0.00366011341773684	0.0138564504267593	4.40178682050305e-05	0.000336941092115794	1.38354980953578e-05	6.73937956796725e-05	0.000120447548797046	0.00031585095789146	0.000531086825609243	0.001951403072267	0.000966069689543763	0.0183520340024868	0.0148073470228391	0.0137818793587459	0.0245874098252871	0.0243680041681581	0.0539986020208558	0.0484534452853466	0.113357288258299	0.0938618756032904	0.0509378874578059	0.0375609801932834	0.0097769802298985	0.000919620624968452	0.113994233417208	0.00351911715503054	0.000549799868306206	0.000557695282032325	0.000555272352216408	0.0169880375364732	0.00209681963091985	1.79274667015279e-05	0.00204193013114901	0.000182047869799501	0.000563844992252957	0.00715615542075344	0.0171826508893039	0.0133248550605329	0.00748885241435362	0.00260878474043201	0.0022978198180794	0.00347995080203827	0.000583507560531528	0.00101887939002048	0.00152117179145373
Anaeramoeba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00919843806474113	0	0.0152130319485614	0	0	0	0.00840744538327128	0	0	0	0	0	0.0104725032653692	0.0486041508999488	0.00664154009784573	0.00690504138642273	0	0	0.0023991661384296	0.00203290414874154	0	0.0247227492658565	0.00313233649396627	0.0610985312386711	0.0186746416894457	0	0	0	0	0	0	0.0370998793811112	0.0867856262486375	0	0	0	0.013744433681743	0	0	0.0152000358725761	0.0414856673471116	0.00652186099003573	0.0997840804202348	0.175829132542403	0	0.0667257264716492	0	0.0049715547092809	0	0	0.00102187164966586	0	0	0	0	0	0.00249132372519993	0	0	0	0.0115094201770848	0.0254765669025895	0	0	0	0	0	0.003456594235312
Anaerohalosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182342269962948	0	0	0	0	0	0.00186678046970323	0	0	0.00121185817449933	0	0	0	0	0	0	0	0	0.00278425480187867	0.0104779721598336	0.0237629684511968	0.00859639833735589	0.0799176676868191	0.0311064508452465	0.0352213896995498	0.0146902047045659	0.0428166630232692	0.00333160225462901	0.0234184867184588	0.030061914332057	0.0303322129941921	0.0162289111523628	0	0	0.0313038938196022	0.0201754239243871	0.0134975160718009	0.00405486919454783	0.0141384852959378	0.0152720850816658	0	0	0.0144247198843841	0.00269282920815799	0.00161437494874765	0.00901477994703498	0	0	0	0.000679271435885612	0	0.00776190368661008	0.00247636371246742	0.000634734394565642	0.00547138943411466
Anaposvirus	0.000198265938693484	0	0	0	0	0	0	0	0	0	0	0	0	0.00821111272602578	0.0202176285058145	0.0119789610569715	0.0124691470441349	0.088788492984568	0.000366376869186785	0.00164054944452027	0.00325514976798558	0.000689852381534228	0.000585505495659637	0	0	0	0	0	0	0	0	0	0.0097788352818602	0.000323538608566654	0.000490568790946563	2.21414320393133e-05	3.55559166803537e-05	0	0	0	0	0	0.119038460609888	0.297404533638791	0.274900583643019	0.00316209741136947	0.00486018271034666	0.00818165110482157	0.0241279016844151	0.0745426506475862	0.012445756573583	5.68243802167823e-05	0.00353818624002516	0	0	0	0	0	0.000340839710616812	0	0	0	0	0.0869465837331315	0.136100548816986	0.172533161407194	0.000692353155678688	0	0.00604789537046342	0.00627177100764368	0.0391367182571687	0.0339341811167091	0.000341198412220866	0	0	0	0	0	0	0	0.15717520632868	0.283551850757682
Ancylomarina	2.56221427563167e-05	0.000436143000874859	0	0	0.000268263734182821	6.69135179654305e-05	0.000172392541607091	0	0	6.00058102907614e-05	0	0	0.00470503777100119	0	0.000227687916840331	0	6.09090628494048e-05	0.620737425380577	0.000863524756057138	0	0	0.000281137028352213	0.000903919912622961	0.00798910941357426	0.000717573516520503	0.000151347560021516	0	0.000252662966182165	3.51634409517268e-05	0	0	0	1.78972861968154e-05	0.000201020468300948	2.07602807006494e-05	0.000143279476811668	5.74602667938973e-06	1.54156464857796e-05	1.20066525512082e-05	0.00042625258418528	0	0.00120823220876317	0.00039019213906057	0.000563908173176667	4.98079273592729e-05	7.582335842426e-05	0	0.000643439213752727	0.00174434690605955	0.002458863265113	0.00213686230225636	0.00101842335476099	0.00123202654345356	0.00038137821420265	0.000558818574054081	0.00269149740826886	0.00244258924293601	0.00532845188868302	0.00159920765497234	6.82534389365937e-05	0.000787101997753886	0.00158700389279032	0	0.000517428861556888	0.000412087608479813	0.000603387451323579	0.00138089549101988	0.00151106118707379	0	3.19198840307424e-05	0.000184055712022339	4.88594075067199e-05	0.00108619854180035	1.96018039433085e-05	0	0	2.0451423385118e-05	1.74525943774147e-05	5.12848415075867e-05	0	0.000111584851891276	2.17087447380176e-05
Anderseniella	0.0276951258153585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140396163782472	0	0	0	0	0	0	0	0.00216044697906723	0.00761375953818647	0	0	0	0	0	0	0	0	0	0	0	0	0.00884536551326295	0	0.0268641043897015	0.044853483531404	0.0080306714881953	0.00442497367039672	0	0.00948937951441712	0	0.00669152081000762	0	0	0.0109624326331924	0.025382385401836	0	0	0.00889785381313924	0.00495758186005358	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205910588988321	0.00575022121453323
Anopheles	0	0.00391810568482663	0	0.000504370954765948	0.00383716228650146	0.0120154186795835	0.0169395670642688	0	0.0876205267375671	0.00326972753497623	0.0337990492532956	0.0423075105587183	0.00945440048518917	0.0146742349800354	0.0301162993981896	0.0188275364865445	0.018062147396061	0.00537580823170475	0.039806789537102	0.0285674724716109	0.0285748144234845	0.0406810144828759	0.0382831333765456	0.0157600438689126	0.00596235529737098	0	0.0239416424896375	0.0153657218609543	0.0281453780794947	0.0525984404757563	0.0786098236031141	0.0591048457423185	0.0218088545715806	0.0315471762487666	0.0896331890311129	0.0265711977990903	0.0504556743289492	0.0312442003409574	0.0298914553559926	0.00541289730970412	0.00795276621793311	0.000245230136875844	0.00211336554660575	0.0148453752493231	0.0198296192073397	0.0330323998421775	0.0469528702152629	0.0216951771525118	0.00684535974952032	0.000826999862139969	0.037758054135481	0.0109602876644161	0.0119196991934846	0.00300447240034908	0.00732953571693939	0.00267918528721917	0.00747526297866657	0.0170969538350653	0.0010989626457246	0.0240938727172842	0.0667425790443651	0.00981945475915299	0.00919684067778427	0.00516487950549219	0.0118226819771974	0.00485686681520397	0.00291446431387486	0.000128257080269591	0	0.0520202918108928	0.0279963366629601	0.023026835897074	0.000940613459784694	0.0738707245446018	0.100116175286533	0.034119927148781	0.0593273146411782	0.0373091230522594	0.0174527481290593	0.0252155068621558	0.00841164311170761	0.0104712245676821
Antedon	0	0.00314382757042479	0.0685389790215175	0.018208175464889	0.0432263406675656	0.0536222077906211	0.00994337348709347	0	0.0398126732852217	0.00653824841584282	0.00729959342600431	0.147429438266257	0.0401903012492649	0	0.00981523305894616	0.0174038940696084	0.0126082403141583	0	0.0147021932768677	0.137932227540343	0.107288479943782	0.0524180862357837	0.0113736506038486	0.00730848297275888	0.00199189387514995	0	0.220039978010307	0.0341130912519412	0.24130016826093	0.64742656540181	0.597967131767089	0.117623032846481	0.0461573076025784	0.125943880382306	0.305911232962523	0.0464331249757244	0.0757820284114288	0.177111212550289	0.144919254356539	0.00383726602534177	0.00678443747190957	0	0.00336074436917229	0	0.00413246400875851	0.00165819896475621	0.0139692853385191	0	0.000709658643598771	0	0.0024559593117825	0	0	0.00458787492226063	0.00947274966144981	0.00632224891437873	0.0472941845509314	0.128604561089958	0.0138644504433419	0.154285689366414	0.342810052514017	0.00421578900124741	0	0	0.00267562939770373	0.00049974821631659	0.0009462890213362	0.0968950514765959	0.00300119229102188	0.167753711068171	0.00562310019142259	0.0922430029392667	0	0.458113344910512	0.26453385616854	0.106239360340309	0.757283368362548	0.354004449220763	0.00492520345890501	0.0169594353801227	0.00405987320722569	0.0182304529869514
Aphanizomenon	0	0	0	0	0	0	0	0	0.0299701115039263	0	0	0	0	0	0.0190966426615153	0	0	0	0	0	0.0388777336242249	0	0.00689865610860875	0	0	0	0	0	0	0	0	0	0.00200263874570637	0.0118970924977571	0	0.0109584703334691	0	0	0.00335665384435924	0	0	0	0	0.0709367308664796	0.115018930812132	0	0	0.0292386129122113	0	0	0.0244102349214746	0.0368478899561307	0	0	0	0	0	0	0	0	0	0	0	0	0.0093212896258306	0	0	0	0	0.0118734223245243	0	0.06990666225751	0	0	0.0389264353430668	0	0	0	0	0	0.00516849404152055	0.124266783159997
Aphis	0	0	0	0	0.023691419908083	0	0	0	0	0	0	0.064776424152119	0	0	0	0	0	0	0	0	0.0188233142914742	0	0.0396060785082135	0	0	0	0	0.00532832409351315	0	0	0	0.0251229896652215	0	0	0	0	0	0	0	0	0	0	0	0.00402718275807008	0	0	0	0	0	0	0.0225986749858959	0	0	0	0.00253198388949776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053051333463491	0	0	0	0	0	0	0	0	0	0.0126798544488734	0	0.0111573827523281
Aplysia	0	0	0	0	0	0	0.00496026233110255	0	0.00673055257294868	0	0.00472629392664099	0.00239526026497172	0	0	0	0.00178498211396481	0.00799712781348993	0	0.00466293468397957	0.00311154191567273	0.00658249692662112	0.0188076873234598	0.012573632857039	0.00136056429816262	0	0	0	0	0.000875066822589317	0	0	0.0018729806739083	0.00325917133337245	0.00333617057020393	0.00063057926031071	0.00720607215262001	0.0048290353442501	0.000638899766310379	0.00502743228033577	0	0	0.00364857288132978	0	0.00699755864128122	0.00692040594788367	0.00515318896782647	0.0171241602990228	0	0.0061890042881238	0	0.0159693035142727	0.000626984766449172	0.00111856425974648	0	0	0	0	0	0	0	0	0.000643156208920212	0.00153731725413933	0	0.00397959279722762	0.00142109595243893	0.000447952775030791	0	2.97369114039664	0.0111664189420475	0.00512667529975544	0.0043497270406025	0.00917053493303717	0.00289605408577165	0.008933336128085	0	0	0	0	0	0.000649003230175293	0.00848347661082504
Aquatica	0	0	0	0.0164159778750178	0	0	0	0	0.0243142116412517	0	0	0	0	0	0	0.0407848247162658	0	0	0	0	0	0.0140461293858809	0	0	0	0	0.092806769783759	0.0125939145490979	0.0290358468147939	0.0371680800549734	0.0394598400007899	0.0123209731703073	0.0053611602006753	0	0.010613965110357	0.00604132875795175	0.0118012897323549	0.00673731209727519	0.00911042412643064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306411859548535	0	0.108524677507026	0	0	0	0	0	0.0318223810753884	0	0	0	0.0053090635282177	0	0	0	0	0	0	0.0329441534299206	0.121531162213496	0.0459487680412239	0.0278298964505629	0	0	0.00126413221380115	0	0
Aquibium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053632923315433	0	0.0377960167202714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aquiluna	0.00142956014156452	0.00106319465264119	0.00269225598000725	0.0053417022051419	0.000145708409588892	0.00276332069863039	0.0109179213208064	0.0118833311599626	0.00610634303068566	0.00290932028762347	0.0101718749844772	0.00349477599466459	0	0	0.000349346312190922	0.000479453836454088	0.00109660901361469	0.000446986790360552	0.000192712498185007	0.000974287296433647	0.00137498442702737	0.0017044569609677	0.000764898072809037	0.0574162880398968	0.133028830910357	0.113285972671899	0.0275742842746555	0.0107926905072505	0.000394269659135503	0.000619173234090148	0.00231483184787697	0.0024708122093697	8.2499144848848e-05	0	3.60467248709752e-05	2.54186457509553e-05	6.50136867727171e-06	0	0	0.0181745675859381	0.0175061127677226	0.00327205868478825	0.00496301504358142	0.014810222445997	0.0373902655736593	0.00041051176984294	0.00246437838297906	0	0.00402746142265911	0.0107335665508177	0.00843836723511187	0.000333517002484391	0	0.0225276386305358	0.0240800962783129	0.00873804636726361	0.00822327386893333	0.00445134843729693	0.0159981048066502	0.0145497584777975	0.00134830992293002	0.00484182222852121	0.00822038857048504	0	5.07063366994571e-06	0.000214857700532049	0.0082807146066468	0	0	0	0	0	0	0	0	0	0	0	0	0.000487786478892528	1.70350990915003e-05	0
Aquimarina	0.00543865191719475	0	0	0	0	0	0	0.00370246556700849	0	0	0	0	0	0	0.00137992007569549	0	0	0.00705231257022296	0	0.00222183641876142	0.00535583504153883	0.0144667031070868	0.0187124296865524	0.0184505110478983	0.00286242999303434	0	0.0106123794190076	0.00386510456167241	0	0.00081587227790038	0	0.000420710065546082	0.000434465517148123	0.0010672845765504	7.84542471665933e-05	0.00164841038027745	0.00514906184584131	0	0.00688151596302909	0.00235698813310854	0	0	0	0	0.00247966121850066	0	0.0203839060298988	0.0137084542077561	0.0181918182718334	0	0.0103214315457314	0.00608425376631083	0.00882299626397594	0.0398275756619361	0.00658443506795298	0.0100658491845366	0.0109173309800703	0	0.00457138294518323	0	0	0	0.0107256740962907	0	0.00181391852684643	0.00519611358336671	0.00466102828980337	0	0	0	0	0	0.0335972919656175	0.0149625215013503	0.00603887353496906	0	0	0	0	7.84485902996728e-05	0.0157361306196867	0.00148540415558554
